Cod. Promo��o    ;Ds. Promo��o       ;Ds. Referencia     ;Cod. Produto       ;Dt. Inicio        ;Dt. Final      ;Vl. Anterior   ;Vl. Promo��o
169;50% - JEANS + POESIA CONCRETA;M3429004;43868;19/05/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424006;43924;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424005;43985;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424005;43987;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424005;43988;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424024;44767;06/04/2020;31/12/2021;69;34,5
168;50% COLECAO ESTOQUE;M3115012;33777;07/05/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410002;42942;06/04/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424027;44169;06/04/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420006;44855;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420006;44857;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412007;44974;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412007;44979;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3112030;34073;06/04/2020;31/12/2021;119;59,5
169;50% - JEANS + POESIA CONCRETA;M3418002;42493;19/05/2020;31/12/2021;169;84,5
169;50% - JEANS + POESIA CONCRETA;M3418002;42495;19/05/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218038;42511;06/04/2020;31/12/2021;209;104,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424002;43694;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421004;43696;06/04/2020;31/12/2021;219;109,5
168;50% COLECAO ESTOQUE;M3113016;33114;07/05/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418019;44060;06/04/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218055;44107;06/04/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429007;44154;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411008;44170;06/04/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418021;44190;06/04/2020;31/12/2021;289;144,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418021;44195;06/04/2020;31/12/2021;289;144,5
180;SALE 2021 CORRETA;M3119003;30533;26/12/2020;31/03/2021;129,9;64,95
168;50% COLECAO ESTOQUE;M3112064;35710;07/05/2020;31/12/2021;139;69,5
174;BLACK 2020;M3210022;41608;10/11/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424008;44212;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420006;44300;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423010;44443;06/04/2020;31/12/2021;49;24,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423010;44450;06/04/2020;31/12/2021;49;24,5
169;50% - JEANS + POESIA CONCRETA;M2921022;30945;19/05/2020;31/12/2021;219,9;109,95
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423017;44249;06/04/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3414004;44270;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423012;44462;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423012;44467;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412012;44490;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218054;44514;06/04/2020;31/12/2021;139;69,5
170;5% COLECAO NOVA;M3413002;44559;21/05/2020;31/12/2021;139;132,05
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3224104;42505;06/04/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3224104;42507;06/04/2020;31/12/2021;109;54,5
169;50% - JEANS + POESIA CONCRETA;M3115031;37426;19/05/2020;31/12/2021;159;111,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;33375;23/03/2021;30/06/2021;99;69,3
168;50% COLECAO ESTOQUE;M3122042;38640;07/05/2020;31/12/2021;429;214,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;39249;23/03/2021;30/06/2021;109;76,3
168;50% COLECAO ESTOQUE;M3222036;40473;07/05/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218038;41860;06/04/2020;31/12/2021;209;104,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210028;42410;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210028;42414;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210028;42416;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418003;42446;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418003;42449;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418003;42450;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424013;43200;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424013;43205;06/04/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424013;43207;06/04/2020;31/12/2021;119;59,5
168;50% COLECAO ESTOQUE;M3129002;31260;07/05/2020;31/12/2021;139,9;69,95
168;50% COLECAO ESTOQUE;M3221043;40102;07/05/2020;31/12/2021;169;84,5
180;SALE 2021 CORRETA;M3218021;40183;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3218021;40186;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3218021;40187;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3218021;40190;26/12/2020;31/03/2021;109;54,5
174;BLACK 2020;M3218037;41031;10/11/2020;31/12/2021;199;99,5
174;BLACK 2020;M3218037;41034;10/11/2020;31/12/2021;199;99,5
174;BLACK 2020;M3218037;41036;10/11/2020;31/12/2021;199;99,5
180;SALE 2021 CORRETA;M3118023;32701;26/12/2020;31/03/2021;139,9;69,95
180;SALE 2021 CORRETA;M3210031;43365;26/12/2020;31/03/2021;89;44,5
180;SALE 2021 CORRETA;M3210031;43376;26/12/2020;31/03/2021;89;44,5
180;SALE 2021 CORRETA;M3210031;43386;26/12/2020;31/03/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3412002;44077;19/05/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422004;44097;06/04/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3415001;44114;06/04/2020;31/12/2021;189;94,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412008;44313;06/04/2020;31/12/2021;79;39,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412008;44315;06/04/2020;31/12/2021;79;39,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44522;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44524;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44534;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44536;19/05/2020;31/12/2021;89;44,5
174;BLACK 2020;M3224092;40924;10/11/2020;31/12/2021;59;29,5
174;BLACK 2020;M3212030;41209;10/11/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3211011;41523;06/04/2020;31/12/2021;99;49,5
168;50% COLECAO ESTOQUE;M3224078;41716;07/05/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423017;45002;06/04/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3415010;45006;06/04/2020;31/12/2021;119;59,5
169;50% - JEANS + POESIA CONCRETA;M3115031;34577;19/05/2020;31/12/2021;159;111,3
180;SALE 2021 CORRETA;M3219003;39961;26/12/2020;31/03/2021;119;59,5
180;SALE 2021 CORRETA;M3219003;39965;26/12/2020;31/03/2021;119;59,5
168;50% COLECAO ESTOQUE;M3118044;33465;07/05/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3419006;45372;06/04/2020;31/12/2021;129;64,5
180;SALE 2021 CORRETA;M3119014;32809;26/12/2020;31/03/2021;149,9;74,95
180;SALE 2021 CORRETA;M3119014;32814;26/12/2020;31/03/2021;149,9;74,95
180;SALE 2021 CORRETA;M3119014;32815;26/12/2020;31/03/2021;149,9;74,95
180;SALE 2021 CORRETA;M3119014;32817;26/12/2020;31/03/2021;149,9;74,95
168;50% COLECAO ESTOQUE;M3115019;32822;07/05/2020;31/12/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3215014;39987;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3215016;39998;19/05/2020;31/12/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3215017;40001;19/05/2020;31/12/2021;139;69,5
180;SALE 2021 CORRETA;M3411009;45296;26/12/2020;31/03/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3415007;45643;19/05/2020;31/12/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3415007;45644;19/05/2020;31/12/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3113018;32100;19/05/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3121048;35332;06/04/2020;31/12/2021;239;119,5
174;BLACK 2020;M3210021;40290;10/11/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3418002;43286;19/05/2020;31/12/2021;169;84,5
169;50% - JEANS + POESIA CONCRETA;M3418002;43289;19/05/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421005;43681;06/04/2020;31/12/2021;219;109,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421005;43684;06/04/2020;31/12/2021;219;109,5
169;50% - JEANS + POESIA CONCRETA;M3415021;45285;19/05/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3411015;45479;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3411015;45482;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3411015;45483;19/05/2020;31/12/2021;139;69,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;38751;23/03/2021;30/06/2021;109;76,3
168;50% COLECAO ESTOQUE;M3122040;36253;07/05/2020;31/12/2021;329;164,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3415001;43960;06/04/2020;31/12/2021;189;94,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429008;45414;06/04/2020;31/12/2021;119;59,5
169;50% - JEANS + POESIA CONCRETA;M3418038;45465;19/05/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3418038;45469;19/05/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3418038;45473;19/05/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423019;45627;06/04/2020;31/12/2021;89;44,5
168;50% COLECAO ESTOQUE;M3115029;35185;07/05/2020;31/12/2021;179;89,5
168;50% COLECAO ESTOQUE;M3115030;35191;07/05/2020;31/12/2021;179;89,5
168;50% COLECAO ESTOQUE;M3115028;35193;07/05/2020;31/12/2021;179;89,5
168;50% COLECAO ESTOQUE;M3222025;38690;07/05/2020;31/12/2021;299;149,5
168;50% COLECAO ESTOQUE;M3222025;38692;07/05/2020;31/12/2021;299;149,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429008;45703;06/04/2020;31/12/2021;119;59,5
169;50% - JEANS + POESIA CONCRETA;M2929006;32028;19/05/2020;31/12/2021;139,9;69,95
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3121048;37198;06/04/2020;31/12/2021;239;119,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412007;43938;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420005;44234;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420005;44238;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418027;44280;06/04/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418027;44286;06/04/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424030;44293;06/04/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3118060;34595;06/04/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3118058;34355;19/05/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3118058;34358;19/05/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3417001;44642;06/04/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3417001;44643;06/04/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424029;44674;06/04/2020;31/12/2021;79;39,5
169;50% - JEANS + POESIA CONCRETA;M3411013;45658;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3411013;45666;19/05/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421013;45668;06/04/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421013;45670;06/04/2020;31/12/2021;169;84,5
169;50% - JEANS + POESIA CONCRETA;M3415019;45686;19/05/2020;31/12/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3418037;45690;19/05/2020;31/12/2021;179;89,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422014;45693;06/04/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422016;45759;06/04/2020;31/12/2021;249;124,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422016;45760;06/04/2020;31/12/2021;249;124,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412007;44980;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424030;44995;06/04/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412008;44304;06/04/2020;31/12/2021;79;39,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411007;44319;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421013;45330;06/04/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422008;45332;06/04/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422008;45335;06/04/2020;31/12/2021;229;114,5
169;50% - JEANS + POESIA CONCRETA;M3415007;45559;19/05/2020;31/12/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3415007;45561;19/05/2020;31/12/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3415007;45565;19/05/2020;31/12/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3418010;45570;19/05/2020;31/12/2021;169;84,5
169;50% - JEANS + POESIA CONCRETA;M3414009;46394;19/05/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3419007;47317;19/05/2020;31/12/2021;139;69,5
180;SALE 2021 CORRETA;M3623019;52994;26/12/2020;31/03/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3412022;46353;19/05/2020;31/12/2021;89;44,5
180;SALE 2021 CORRETA;M3619017;51561;26/12/2020;31/03/2021;149;74,5
180;SALE 2021 CORRETA;M3619014;51572;26/12/2020;31/03/2021;149;74,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3720005;53921;23/03/2021;30/06/2021;158;110,6
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718008;54475;23/03/2021;30/06/2021;173;121,1
169;50% - JEANS + POESIA CONCRETA;M3418037;46945;19/05/2020;31/12/2021;179;89,5
169;50% - JEANS + POESIA CONCRETA;M3424043;46966;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3424043;46967;19/05/2020;31/12/2021;89;44,5
180;SALE 2021 CORRETA;M3618031;52599;26/12/2020;31/03/2021;199;99,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528045;49658;23/03/2021;30/06/2021;99;69,3
169;50% - JEANS + POESIA CONCRETA;M3421019;46127;19/05/2020;31/12/2021;169;84,5
169;50% - JEANS + POESIA CONCRETA;M3424044;46460;19/05/2020;31/12/2021;79;39,5
193;PROMOCAO MOLETOM 30;M3528081;50393;10/03/2021;30/06/2021;199;99,5
180;SALE 2021 CORRETA;M3611007;50900;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3628011;50824;26/12/2020;31/03/2021;229;114,5
176;BLACK 2020;M3528076;50108;13/11/2020;31/12/2021;179;125,3
169;50% - JEANS + POESIA CONCRETA;M3429025;47423;19/05/2020;31/12/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3429025;47425;19/05/2020;31/12/2021;159;79,5
176;BLACK 2020;M3515024;49638;13/11/2020;31/12/2021;119;83,3
180;SALE 2021 CORRETA;M3624020;51619;26/12/2020;31/03/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3413010;46683;06/04/2020;31/12/2021;129;64,5
174;BLACK 2020;M3621019;51506;10/11/2020;31/12/2021;119;83,3
180;SALE 2021 CORRETA;M3614001;51830;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3614001;51833;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3614001;51834;26/12/2020;31/03/2021;109;54,5
170;5% COLECAO NOVA;M3410015;47895;21/05/2020;31/12/2021;89;84,55
169;50% - JEANS + POESIA CONCRETA;M3412027;46970;19/05/2020;31/12/2021;69;34,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528031;49324;23/03/2021;30/06/2021;149;74,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528031;49325;23/03/2021;30/06/2021;149;74,5
193;PROMOCAO MOLETOM 30;M3528083;50405;10/03/2021;30/06/2021;159;79,5
176;BLACK 2020;M3621013;51156;13/11/2020;31/12/2021;159;111,3
180;SALE 2021 CORRETA;M3619014;51232;26/12/2020;31/03/2021;149;74,5
180;SALE 2021 CORRETA;M3623023;52395;26/12/2020;31/03/2021;88;44
176;BLACK 2020;M3528048;49474;13/11/2020;31/12/2021;219;153,3
174;BLACK 2020;M3519012;49961;10/11/2020;31/12/2021;169;84,5
170;5% COLECAO NOVA;M3423021;46045;21/05/2020;31/12/2021;79;75,05
180;SALE 2021 CORRETA;M3618010;50740;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3618010;50741;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3618027;52563;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3619031;52609;26/12/2020;31/03/2021;124;62
194;PROMOCAO VENTO DE MUDANCAS 30%;M3624047;52870;23/03/2021;30/06/2021;122;85,4
194;PROMOCAO VENTO DE MUDANCAS 30%;M3624047;52871;23/03/2021;30/06/2021;122;85,4
174;BLACK 2020;M3528084;50486;10/11/2020;31/12/2021;199;99,5
180;SALE 2021 CORRETA;M3624003;1039407;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3624003;1039410;26/12/2020;31/03/2021;109;54,5
174;BLACK 2020;M3519010;49562;10/11/2020;31/12/2021;149;74,5
174;BLACK 2020;M3519010;49569;10/11/2020;31/12/2021;0;0
174;BLACK 2020;M3528046;49988;10/11/2020;31/12/2021;119;59,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3619042;53057;23/03/2021;30/06/2021;129;90,3
169;50% - JEANS + POESIA CONCRETA;M3423027;47119;19/05/2020;31/12/2021;69;34,5
176;BLACK 2020;M3528067;50063;13/11/2020;31/12/2021;199;139,3
180;SALE 2021 CORRETA;M3624020;51816;26/12/2020;31/03/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3415008;48196;19/05/2020;31/12/2021;169;84,5
180;SALE 2021 CORRETA;M3623018;52704;26/12/2020;31/03/2021;58;29
180;SALE 2021 CORRETA;M3623024;52708;26/12/2020;31/03/2021;68;34
180;SALE 2021 CORRETA;M3623024;52711;26/12/2020;31/03/2021;68;34
180;SALE 2021 CORRETA;M3618002;50728;26/12/2020;31/03/2021;159;79,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3723005;54023;23/03/2021;30/06/2021;88;61,6
169;50% - JEANS + POESIA CONCRETA;M3415025;46926;19/05/2020;31/12/2021;199;99,5
169;50% - JEANS + POESIA CONCRETA;M3415025;46930;19/05/2020;31/12/2021;199;99,5
169;50% - JEANS + POESIA CONCRETA;M3415025;46935;19/05/2020;31/12/2021;199;99,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3711001;53886;23/03/2021;30/06/2021;119;83,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528005;48799;23/03/2021;30/06/2021;139;69,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528005;48802;23/03/2021;30/06/2021;139;69,5
180;SALE 2021 CORRETA;M3513048;50232;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3513048;50234;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3628010;50617;26/12/2020;31/03/2021;229;114,5
180;SALE 2021 CORRETA;M3628010;50618;26/12/2020;31/03/2021;229;114,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3623037;1040175;23/03/2021;30/06/2021;109;76,3
193;PROMOCAO MOLETOM 30;M3528020;48940;10/03/2021;30/06/2021;179;89,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528026;49175;23/03/2021;30/06/2021;139;69,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3528058;50005;23/03/2021;30/06/2021;109;76,3
176;BLACK 2020;M3628014;50721;13/11/2020;31/12/2021;219;153,3
180;SALE 2021 CORRETA;M3622033;53121;26/12/2020;31/03/2021;219;109,5
180;SALE 2021 CORRETA;M3622033;53124;26/12/2020;31/03/2021;219;109,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3729003;54202;23/03/2021;30/06/2021;151;105,7
180;SALE 2021 CORRETA;M3413015;47362;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3610014;52018;26/12/2020;31/03/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418049;46693;06/04/2020;31/12/2021;169;84,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3624047;52345;23/03/2021;30/06/2021;122;85,4
180;SALE 2021 CORRETA;M3623021;53009;26/12/2020;31/03/2021;98;49
176;BLACK 2020;M3528048;50346;13/11/2020;31/12/2021;219;153,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3729005;54343;23/03/2021;30/06/2021;151;105,7
169;50% - JEANS + POESIA CONCRETA;M3423027;47124;19/05/2020;31/12/2021;69;34,5
193;PROMOCAO MOLETOM 30;M3528037;49516;10/03/2021;30/06/2021;229;114,5
193;PROMOCAO MOLETOM 30;M3528037;49518;10/03/2021;30/06/2021;229;114,5
180;SALE 2021 CORRETA;M3513048;50412;26/12/2020;31/03/2021;0;0
169;50% - JEANS + POESIA CONCRETA;M3415007;46491;19/05/2020;31/12/2021;159;79,5
193;PROMOCAO MOLETOM 30;M3528029;49110;10/03/2021;30/06/2021;179;89,5
174;BLACK 2020;M3512011;49706;10/11/2020;31/12/2021;99;49,5
176;BLACK 2020;M3528072;50174;13/11/2020;31/12/2021;229;160,3
174;BLACK 2020;M3513049;50182;10/11/2020;31/12/2021;79;39,5
193;PROMOCAO MOLETOM 30;M3528060;50202;10/03/2021;30/06/2021;239;119,5
180;SALE 2021 CORRETA;M3420011;47294;26/12/2020;31/03/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3425010;47914;06/04/2020;31/12/2021;159;79,5
174;BLACK 2020;M3512002;48682;10/11/2020;31/12/2021;89;44,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;51874;23/03/2021;30/06/2021;109;76,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;51875;23/03/2021;30/06/2021;109;76,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;51876;23/03/2021;30/06/2021;109;76,3
193;PROMOCAO MOLETOM 30;M3528023;49246;10/03/2021;30/06/2021;219;109,5
174;BLACK 2020;M3528046;49463;10/11/2020;31/12/2021;119;59,5
180;SALE 2021 CORRETA;M3618013;51216;26/12/2020;31/03/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3429015;46202;19/05/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411011;46316;06/04/2020;31/12/2021;89;44,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3620019;52167;23/03/2021;30/06/2021;139;97,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3620019;52168;23/03/2021;30/06/2021;139;97,3
180;SALE 2021 CORRETA;M3420011;52648;26/12/2020;31/03/2021;149;74,5
180;SALE 2021 CORRETA;M3624036;52789;26/12/2020;31/03/2021;109;54,5
193;PROMOCAO MOLETOM 30;M3528041;49536;10/03/2021;30/06/2021;239;119,5
193;PROMOCAO MOLETOM 30;M3528050;49630;10/03/2021;30/06/2021;219;109,5
180;SALE 2021 CORRETA;M3618002;50426;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3623005;50927;26/12/2020;31/03/2021;79;39,5
180;SALE 2021 CORRETA;M3623020;51974;26/12/2020;31/03/2021;109;54,5
174;BLACK 2020;M3512002;48747;10/11/2020;31/12/2021;0;0
174;BLACK 2020;M3512002;48748;10/11/2020;31/12/2021;0;0
